,,shift,3.098903515,TCTemp3
491.82,19.89332365,20.04415585,25.69308139,28.79198491
491.92,19.89986181,20.32703321,25.97821381,29.07711732
492.03,19.94561231,20.61005479,25.82188792,28.92079144
492.122,19.9401882,20.5274261,25.60252852,28.70143203
492.221,19.86114841,20.29311807,25.75915518,28.8580587
492.322,19.77392855,20.19870219,25.45255799,28.5514615
492.423,19.90436209,20.42511352,25.29844979,28.3973533
492.52,19.97825992,20.46233419,26.39137644,29.49027995
492.62,19.91360071,20.31950808,26.21434721,29.31325073
492.722,19.88758497,20.34444149,25.70191335,28.80081687
492.82,19.90650339,20.35811644,26.00987111,29.10877462
492.922,19.89857194,20.34046775,25.15148856,28.25039208
493.019,19.86301786,20.43265322,25.61407345,28.71297697
493.248,19.89535932,20.37298361,26.01260771,29.11151122
493.261,19.99419268,20.36369071,26.19122145,29.29012496
493.324,19.95378353,20.58131677,26.63277599,29.7316795
493.424,19.85725621,20.27256091,25.73249178,28.8313953
493.521,19.89946235,20.03906885,25.16714371,28.26604722
493.622,19.93597872,20.40092319,26.01875726,29.11766077
493.721,19.92804436,20.4744134,25.97853684,29.07744035
493.821,19.91935787,20.38314822,25.78479499,28.88369851
493.921,19.94222207,20.29652448,25.77673373,28.87563725
494.022,19.91958336,20.2339515,25.64174705,28.74065057
494.12,19.99180387,20.42766732,25.7814489,28.88035242
494.222,19.89382319,20.44243402,25.82188927,28.92079278
494.321,19.85178689,20.48794831,25.09085582,28.18975934
494.42,19.97563719,20.61600451,25.74870648,28.84760999
494.522,19.90662831,20.40242428,26.54217562,29.64107914
494.622,19.82542416,20.25337178,25.48240654,28.58131005
494.722,19.82586174,20.34116871,25.61245088,28.7113544
494.82,19.92331448,20.44108957,26.57896442,29.67786793
494.92,20.04787794,20.47489042,26.83612085,29.93502437
495.024,19.9710124,20.4474469,26.87557661,29.97448013
495.122,19.91124128,20.18277929,25.72082089,28.81972441
495.221,19.91392843,20.40849598,25.36596811,28.46487162
495.321,19.93760125,20.66749904,25.59451689,28.69342041
495.42,20.0070354,20.3303619,25.91825646,29.01715997
495.52,20.02053268,20.29660084,26.41707506,29.51597858
495.62,19.96176557,20.53360083,25.99564349,29.09454701
495.722,19.9015423,20.57120217,25.059059,28.15796252
495.821,19.90469853,20.42699907,25.09233981,28.19124333
495.925,19.90005465,20.29272139,25.5027077,28.60161121
496.021,19.96939258,20.43658572,25.77037572,28.86927923
496.123,20.04926609,20.62513738,26.86385878,29.9627623
496.223,19.87642262,20.49750199,26.39737476,29.49627828
496.321,19.93964592,20.2648167,24.5789955,27.67789902
496.42,20.04029249,20.18299141,25.61110618,28.71000969
496.523,20.02546793,20.23527672,26.35327376,29.45217728
496.621,19.95500691,20.48175093,25.30480133,28.40370484
496.72,19.87776287,20.48017308,25.16941836,28.26832188
496.821,19.92810495,20.24756325,25.15364148,28.252545
496.922,19.94633384,20.30708981,25.80042896,28.89933248
497.022,19.89961301,20.28255449,25.85130841,28.95021193
497.13,19.91936764,20.05435091,25.39574506,28.49464857
497.22,19.97751863,20.44999815,25.79037762,28.88928114
497.321,19.9431059,20.52113038,25.7306141,28.82951762
497.421,19.91449527,20.17176726,25.43692303,28.53582655
497.521,19.84704342,20.06917647,25.40767134,28.50657485
497.621,19.82190278,20.23056248,25.06076495,28.15966847
497.72,19.9606315,20.4642884,25.12105787,28.21996138
497.821,19.95070254,20.40240585,26.15901713,29.25792064
497.921,19.78901886,20.21987586,25.82948466,28.92838818
498.021,19.8417228,20.3560963,25.18946295,28.28836647
498.124,19.87869722,20.43224383,25.97433691,29.07324043
498.219,19.78376379,20.33430847,25.75624096,28.85514447
498.321,19.8185253,20.40215497,25.87980027,28.97870378
498.421,19.89155894,20.39297998,27.07496624,30.17386976
498.522,19.90436715,20.35316812,27.01824639,30.11714991
498.62,19.88100338,20.3870467,26.35359186,29.45249538
498.721,19.80042778,20.17550467,25.4310421,28.52994562
498.82,19.89612715,20.05332201,25.36003773,28.45894125
498.922,19.93791537,20.70416674,26.50123411,29.60013762
499.019,19.8465472,20.70584432,26.23018059,29.3290841
499.12,19.88423989,20.36461726,25.71130791,28.81021143
499.285,19.91013048,20.41657834,25.9483908,29.04729431
499.32,19.91710196,20.4912401,25.94064428,29.0395478
499.422,19.93149141,20.63384138,25.94197188,29.0408754
499.522,19.85708588,20.58624027,26.16339304,29.26229656
499.626,19.89712139,20.55059743,25.86462004,28.96352356
499.719,20.00472428,20.57491124,26.30857343,29.40747695
499.821,19.91431227,20.35979196,26.5577238,29.65662731
499.922,19.83929086,20.27597738,25.28076164,28.37966516
500.02,19.94735837,20.51159439,25.60890626,28.70780978
500.119,20.09332646,20.50915169,26.77917288,29.87807639
500.22,20.05474646,20.44398578,26.27043835,29.36934187
500.324,19.91468048,20.420714,25.54290164,28.64180515
500.421,19.90181487,20.386829,24.89253568,27.99143919
500.522,19.98904348,20.52237656,25.23013516,28.32903867
500.622,20.01213491,20.6211198,26.05259523,29.15149874
500.721,20.00573676,20.21410992,25.94706518,29.04596869
500.823,19.9934226,20.24663806,25.82945354,28.92835706
500.923,19.95678225,20.54864869,25.37451908,28.47342259
501.024,19.94203985,20.32825668,24.75105463,27.84995815
501.121,19.96663992,20.16707097,25.0890799,28.18798341
501.22,19.99069772,20.25416179,25.79319306,28.89209658
501.321,19.99855258,20.44792579,25.78118619,28.88008971
501.487,20.0417984,20.69936417,25.9613108,29.06021432
501.52,19.84954692,20.29634321,25.36009007,28.45899359
501.62,19.94394582,20.04664466,24.36172457,27.46062809
501.721,20.02466276,20.27033392,25.94554196,29.04444548
501.821,19.92354224,20.40312264,26.4839864,29.58288992
501.919,19.84216931,20.40673456,25.13231405,28.23121757
502.022,19.90681261,20.33608145,25.58337525,28.68227876
502.122,19.94003247,20.16302131,26.43405402,29.53295754
502.221,19.95021233,20.12914824,26.35276478,29.45166829
502.32,19.89478545,20.22339328,26.03954901,29.13845252
502.422,19.92412235,20.0257917,25.16852762,28.26743113
502.522,20.02722226,20.5169304,25.95633989,29.0552434
502.62,19.9684951,20.59288748,26.07459809,29.1735016
502.721,19.84833115,20.1313045,25.36210823,28.46101174
502.822,19.89168953,20.25619323,25.24568906,28.34459257
502.921,19.9244808,20.60501462,25.3963707,28.49527421
503.021,19.96745391,20.52840282,26.02466544,29.12356895
503.119,19.90656371,20.34679528,26.60141301,29.70031653
503.221,19.83742393,20.2573297,25.99903673,29.09794025
503.321,19.92260087,20.51238836,25.52538409,28.62428761
503.421,19.94413911,20.46724237,26.38616522,29.48506874
503.521,19.88655878,20.33000297,26.14248429,29.2413878
503.625,19.97331227,20.40300795,25.82011447,28.91901799
503.722,20.03498003,20.41649492,26.89894307,29.99784658
503.82,19.92997839,20.33802497,25.99687067,29.09577419
503.921,19.89218884,20.30090824,24.80181373,27.90071724
504.021,19.92936237,20.241182,25.01627509,28.11517861
504.12,19.98974424,20.37019374,25.92569953,29.02460305
504.219,19.98526242,20.77165048,26.47073948,29.56964299
504.32,19.87503708,20.59504851,25.79980242,28.89870593
504.423,19.94837604,20.08065447,25.22451385,28.32341736
504.519,19.96578158,20.40289877,26.02410637,29.12300988
504.619,19.93712255,20.48538914,25.98169697,29.08060049
504.72,19.92161142,20.39249453,25.67148589,28.77038941
504.822,19.95291988,20.4089211,25.91209544,29.01099895
504.921,19.95826067,20.41985824,25.59220015,28.69110366
505.022,20.01568546,20.55549021,25.76360796,28.86251148
505.12,19.89432072,20.27154588,25.85667091,28.95557443
505.222,19.84878966,20.1955096,25.06459923,28.16350274
505.32,20.03321556,20.52577906,25.73698033,28.83588385
505.421,20.03906603,20.44080323,27.17351471,30.27241822
505.52,19.89789166,20.2944073,26.04436131,29.14326482
505.62,19.86608834,20.37374719,25.23350562,28.33240913
505.721,19.91411515,20.42604472,25.69788486,28.79678837
505.821,20.04108484,20.41373575,26.22438039,29.3232839
505.923,20.01838212,20.36626048,26.45923856,29.55814207
506.019,19.98874667,20.15861986,25.80267889,28.90158241
506.122,20.02975399,20.32066112,25.35478244,28.45368596
506.222,19.94272273,20.67026426,25.70397058,28.8028741
506.322,19.88242886,20.27538029,25.12508896,28.22399248
506.42,19.98818212,20.2659398,25.29358583,28.39248935
506.52,19.98649828,20.63134226,26.23112398,29.3300275
506.62,19.96471155,20.69695594,26.07539371,29.17429723
506.722,19.94337718,20.516689,25.59802367,28.69692719
506.82,19.88952739,20.11041416,25.56503474,28.66393826
506.921,19.97673483,20.19090784,25.77237458,28.8712781
507.021,20.06523782,20.49025212,26.6172895,29.71619302
507.132,19.93326181,20.4844464,26.25583264,29.35473616
507.221,19.94753592,20.34377031,24.79100792,27.88991144
507.32,20.03777071,20.26305641,25.68465514,28.78355866
507.422,19.99834753,20.14765345,26.34459024,29.44349375
507.524,19.9535027,20.24715331,25.34952848,28.44843199
507.62,19.94315632,20.39638264,25.03778195,28.13668546
507.72,20.02352286,20.45878081,25.39526013,28.49416364
507.821,20.0536951,20.56786761,25.97648227,29.07538578
507.92,19.89613583,20.4082796,25.69781393,28.79671745
508.022,19.86177721,20.03469449,24.76602322,27.86492674
508.121,19.9692695,20.37905209,25.15017988,28.2490834
508.231,19.99171583,20.56091134,25.96750412,29.06640764
508.319,19.97943792,20.22428494,26.27343905,29.37234257
508.421,19.89942584,20.11810259,26.12288758,29.22179109
508.523,19.90350756,20.25822528,25.41941438,28.5183179
508.622,19.92828073,20.45221804,25.22786818,28.32677169
508.72,19.93471033,20.39554286,26.02182734,29.12073085
508.82,19.8526539,20.21805347,26.04626817,29.14517169
508.922,19.92490051,20.38584414,25.86344804,28.96235155
509.021,19.89560992,20.41578277,26.76056313,29.85946665
509.12,19.81332609,20.25622874,25.83672595,28.93562947
509.222,19.83952118,20.20669259,24.95535085,28.05425437
509.33,19.90462319,20.31591278,26.19856873,29.29747224
509.419,19.9395289,20.48818081,26.91138506,30.01028858
509.525,19.88294644,20.5613841,26.38232578,29.4812293
509.621,19.85539098,20.25721845,25.53014747,28.62905098
509.724,19.91324552,20.08763074,25.60495682,28.70386034
509.821,19.9538557,20.62598899,26.52881447,29.62771799
509.926,19.88577406,20.65267114,26.19578435,29.29468787
510.022,19.93716481,20.32538458,25.44071567,28.53961919
510.122,19.96853831,20.70238071,26.01809336,29.11699688
510.22,19.9438609,20.64924383,26.02730144,29.12620495
510.385,19.90719888,20.48979501,25.80660497,28.90550848
510.42,19.8144499,20.26006652,25.95651353,29.05541704
510.522,19.9387251,20.33865223,25.72300761,28.82191112
510.621,20.15795684,20.79709286,27.24774762,30.34665113
510.721,19.93114121,20.30188848,27.51825148,30.617155
510.821,19.95156724,20.19445408,24.62044581,27.71934932
510.919,20.06885344,20.65995158,25.13162324,28.23052676
511.023,20.04715562,20.43492146,26.38037655,29.47928006
511.12,20.08305254,20.30414059,25.61210113,28.71100465
511.221,20.05117469,20.3968831,25.6035858,28.70248931
511.32,20.05463296,20.37470161,24.59264015,27.69154366
511.429,20.08214388,20.49961521,25.00546671,28.10437022
511.521,19.97684238,20.6048651,26.0680601,29.16696361
511.621,19.95819948,20.20781434,24.89833424,27.99723776
511.721,20.06546406,20.2284485,25.25232619,28.35122971
511.821,20.04787848,20.71924279,26.50490774,29.60381126
511.921,19.99085105,20.47267819,25.80880913,28.90771264
512.02,20.0092211,20.0539517,25.2179039,28.31680742
512.121,20.03976006,20.00516341,25.60876382,28.70766733
512.221,20.05189129,20.28074558,25.80987662,28.90878014
512.329,20.08711901,20.63456012,25.82595309,28.92485661
512.429,19.98169965,20.38592635,25.50912621,28.60802972
512.522,19.97137777,20.17715316,24.84108074,27.93998425
512.622,20.0563773,20.23346805,26.06950065,29.16840417
512.722,19.99397184,20.17702099,26.54419431,29.64309783
512.82,19.94969181,20.26530036,25.26978182,28.36868534
512.921,19.99440398,20.48697518,25.67322581,28.77212933
513.022,20.05369085,20.42017922,26.56809695,29.66700046
513.121,19.98949791,20.27350299,26.32014021,29.41904372
513.222,19.83079321,20.23143523,25.44652439,28.5454279
513.322,19.94808785,20.1979426,24.82821396,27.92711747
513.421,20.02402126,20.48524005,26.0274212,29.12632471
513.521,20.00877053,20.56755686,26.77943218,29.87833569
513.621,19.95203965,20.20237574,26.20262312,29.30152664
513.72,19.93871399,20.32905807,25.73831479,28.8372183
513.822,19.90143952,20.6209152,25.61002824,28.70893175
513.921,19.96493926,20.59284413,25.89368027,28.99258379
514.02,19.98217287,20.41800541,26.6744845,29.77338801
514.122,19.94781421,20.31652321,26.78907602,29.88797954
514.222,20.01103424,20.44431305,26.43779513,29.53669864
514.322,20.03067488,20.50302402,26.71249143,29.81139495
514.42,19.92105214,20.2032383,25.67734762,28.77625114
514.523,20.0198255,20.31383897,25.11668749,28.215591
514.619,20.10401463,20.54366025,26.63294219,29.7318457
514.72,20.06273547,20.58392431,26.48733725,29.58624076
514.821,20.02622364,20.47754883,25.12546213,28.22436565
514.92,20.01128228,20.32798962,25.1839125,28.28281601
515.021,20.06872898,20.37330938,25.88067015,28.97957367
515.12,20.11132542,20.73627557,26.47265668,29.57156019
515.225,20.05592532,20.63703299,25.83943094,28.93833445
515.323,20.10143033,20.35547897,25.4942823,28.59318581
515.421,20.09626702,20.55345403,26.07811149,29.177015
515.586,19.99690758,20.44886559,26.03281218,29.1317157
515.623,20.03730615,20.17390195,25.70595732,28.80486084
515.724,20.06976557,20.30770637,25.9826033,29.08150681
515.821,20.15007342,20.4492799,26.33776775,29.43667127
515.92,20.19394486,20.51189625,26.51312701,29.61203053
516.021,20.05072566,20.33387047,26.09178972,29.19069324
516.12,19.95803299,20.29039569,24.6233401,27.72224361
516.223,20.14547481,20.46890034,24.99328082,28.09218433
516.324,20.18692819,20.45519583,26.89272101,29.99162453
516.42,20.10165574,20.32520974,26.28562835,29.38453187
516.522,20.03700415,20.39165101,25.45351296,28.55241648
516.631,20.06479544,20.40877729,25.89551913,28.99442265
516.721,20.08259352,20.37976065,25.82561063,28.92451415
516.822,20.02566744,20.40821869,25.86666674,28.96557025
516.923,20.03620909,20.23338584,25.42057903,28.51948254
517.022,20.10841517,20.43080201,25.99675019,29.0956537
517.12,20.08615371,20.79607131,26.64615681,29.74506032
517.221,20.02084264,20.34383873,25.67745137,28.77635489
517.319,20.06586507,19.97266948,25.31456468,28.41346819
517.422,20.08329065,20.41370367,26.13627121,29.23517472
517.585,20.04655491,20.69961857,26.13988975,29.23879327
517.619,20.04919774,20.61286688,25.80990362,28.90880714
517.72,20.03245279,20.23123969,25.85990251,28.95880602
517.822,20.04213351,20.17305228,25.9278211,29.02672462
517.92,20.15596154,20.33224234,26.62506702,29.72397054
518.021,20.057668,20.28804493,26.46036546,29.55926897
518.12,20.06774117,20.4108708,25.06923687,28.16814038
518.221,20.18363556,20.51472939,25.73928626,28.83818978
518.321,20.14147964,20.34083514,26.48635585,29.58525936
518.419,20.02884547,20.26757581,25.12869255,28.22759606
518.52,19.95126756,20.37366725,24.41018147,27.50908498
518.621,20.09339838,20.41033618,25.11827816,28.21718168
518.722,20.15557798,20.49215417,26.47505342,29.57395693
518.82,20.05461695,20.5174049,26.9308614,30.02976491
518.922,19.97825727,20.11428221,25.3976457,28.49654921
519.02,20.03120314,20.31247479,25.18539441,28.28429793
519.12,19.99356418,20.63253914,26.22038332,29.31928683
519.221,19.99803353,20.22706255,26.26657406,29.36547757
519.321,20.06491504,20.18197861,26.43947834,29.53838185
519.421,20.01688136,20.27003481,26.51033323,29.60923674
519.52,20.05474533,20.39445061,26.03416598,29.13306949
519.621,20.03250177,20.35372876,25.72617701,28.82508052
519.72,19.93366257,19.98373482,25.07402916,28.17293267
519.835,20.07706367,20.45983019,25.23781863,28.33672215
519.919,20.07628474,20.7569104,27.42601482,30.52491833
520.021,19.91817807,20.28413498,25.83616062,28.93506414
520.121,20.04929585,20.32771431,24.9580727,28.05697621
520.22,20.01771429,20.32465805,26.28141795,29.38032146
520.322,20.04706476,20.49343671,26.83573018,29.9346337
520.42,20.03357888,20.56125628,26.53690628,29.6358098
520.521,19.98831038,20.49355636,26.00630338,29.1052069
520.621,20.05205032,20.32152127,25.43989697,28.53880048
520.784,20.06968011,20.60345715,26.45329198,29.5521955
520.821,19.95362673,20.45988263,26.32895502,29.42785853
520.92,20.01572541,20.16642342,25.74288032,28.84178384
521.019,20.12943957,20.49567548,26.34353451,29.44243803
521.121,20.14551788,20.68309354,26.90347065,30.00237417
521.22,20.03102419,20.49300305,26.44785305,29.54675656
521.323,19.98568132,20.3311262,25.72990812,28.82881164
521.419,20.00617344,20.38340058,25.37743186,28.47633538
521.52,20.14277512,20.55025345,26.09356135,29.19246486
521.622,20.19067114,20.47265171,27.4704278,30.56933132
521.719,20.06541187,20.28823174,25.98900048,29.08790399
521.82,20.11881229,20.43588758,24.88073941,27.97964292
521.921,20.10882359,20.44231634,25.76034284,28.85924635
522.021,20.10625374,20.36264747,25.30900227,28.40790579
522.121,20.11212214,20.40157394,25.0486826,28.14758611
522.222,20.09364127,20.51665374,25.67092355,28.76982706
522.321,20.12480202,20.61456877,26.20912251,29.30802602
522.422,20.08660333,20.59023984,26.04323928,29.14214279
522.52,20.03126512,20.10663905,25.20657117,28.30547468
522.62,20.07342699,20.04717965,25.59065006,28.68955357
522.721,20.09758412,20.58247972,26.39687566,29.49577918
522.822,20.03307487,20.49908236,25.78920672,28.88811024
522.92,20.05704244,20.12572923,25.49767492,28.59657843
523.021,20.06897119,20.04840084,25.89707839,28.99598191
523.121,20.06577304,20.17767361,25.96779039,29.0666939
523.22,20.09152181,20.35748993,25.87283051,28.97173403
523.321,19.97967222,20.30154558,25.67218742,28.77109094
523.421,20.0134122,20.38232248,25.00065273,28.09955624
523.52,20.09375607,20.45269865,26.00630284,29.10520636
523.62,19.96232318,20.24650927,26.45998436,29.55888787
523.721,19.8636618,20.22614843,24.82570326,27.92460677
523.82,19.96413766,20.44342141,25.18250823,28.28141174
523.925,20.04736205,20.40601826,26.98894118,30.08784469
524.061,20.04612406,20.3092207,27.35591875,30.45482226
524.121,19.89917166,20.27649504,26.2255238,29.32442731
524.224,19.88593193,20.20843183,25.14565774,28.24456126
524.321,19.96324454,20.44227583,25.99480179,29.0937053
524.425,19.98566697,20.61707253,26.83043043,29.92933394
524.521,20.01715944,20.26661823,26.59471309,29.6936166
524.621,20.02189676,20.32711139,26.69942675,29.79833026
524.719,19.98818151,20.59125851,26.44906058,29.5479641
524.82,19.96626351,20.47786777,25.69013966,28.78904317
524.922,19.99125586,20.25003745,25.77162784,28.87053136
525.022,19.97726636,20.24377826,26.27136093,29.37026445
525.121,20.0215922,20.63758962,26.49872053,29.59762404
525.22,20.06299872,20.65363945,26.84599884,29.94490235
525.321,19.95865564,20.28118652,26.0306183,29.12952181
525.421,20.01964448,20.3059495,25.18892139,28.28782491
525.531,20.0911129,20.45541007,26.55031267,29.64921618
525.62,20.0475023,20.55164902,26.57257839,29.67148191
525.721,20.01142108,20.58254393,25.31794383,28.41684735
525.82,19.99468438,20.51801411,25.22153645,28.32043996
525.921,20.03908374,20.37546407,25.84393712,28.94284063
526.022,19.99931376,20.4839148,26.41177694,29.51068045
526.185,19.93748564,20.42140949,25.982013,29.08091652
526.219,20.07954291,20.25534604,25.70049829,28.79940181
526.321,20.11338067,20.52806335,26.76585574,29.86475925
526.426,20.03993875,20.4869939,26.70296038,29.80186389
526.521,19.98318152,20.19428372,25.51077272,28.60967623
526.619,20.03263167,20.26453269,25.22550549,28.32440901
526.721,20.09159553,20.40946432,25.76822494,28.86712846
526.82,20.16332897,20.4968041,26.29829559,29.39719911
526.923,20.10608354,20.36138831,26.21802114,29.31692465
527.021,19.98894228,20.25552305,24.98496423,28.08386774
527.12,20.02538499,20.42514587,24.58586978,27.68477329
527.23,20.03601934,20.47661505,26.07774011,29.17664363
527.321,19.94485725,20.26092325,25.6604034,28.75930691
527.423,19.99460491,20.42440544,25.3884272,28.48733072
527.52,19.98233389,20.61463622,26.84613924,29.94504275
527.621,20.00769253,20.42836821,26.65223695,29.75114047
527.719,19.99954524,20.18451974,25.92674435,29.02564786
527.82,19.96509716,20.04972698,25.52460321,28.62350673
527.921,20.00074163,20.30834009,25.95320143,29.05210494
528.02,19.9684858,20.78736246,26.77752587,29.87642939
528.123,19.94228338,20.24479009,25.56765602,28.66655953
528.221,20.0202438,20.07988675,25.46874794,28.56765146
528.32,19.96076104,20.53705776,26.6970756,29.79597911
528.422,19.92358791,20.2391825,25.9150666,29.01397012
528.52,20.0102881,20.39719272,25.61883577,28.71773928
528.621,19.97363343,20.4650514,26.28829586,29.38719938
528.724,19.98621961,20.40274014,25.96142461,29.06032813
528.821,20.02054684,20.46395666,26.55967795,29.65858146
528.923,19.86843796,20.14520013,25.8380991,28.93700261
529.02,19.97426394,20.42415307,24.2604716,27.35937511
529.121,20.04562741,20.65600824,26.55774103,29.65664454
529.219,19.96008638,20.19630595,27.20876303,30.30766655
529.388,19.97421242,20.24864761,25.17899883,28.27790234
529.422,19.92046639,20.49990244,25.38523929,28.4841428
529.523,19.86818804,20.37839901,25.36895797,28.46786149
529.621,19.97147874,20.46280594,26.44456424,29.54346776
529.721,19.9300799,20.55180252,26.85209459,29.9509981
529.82,19.99799226,20.12852975,25.74046437,28.83936789
529.921,20.00450763,20.43743417,26.47033701,29.56924052
530.02,19.88512134,20.56886122,26.59938995,29.69829346
530.121,19.91064836,19.9908841,25.2760082,28.37491172
530.221,19.98473742,20.1105091,25.68147357,28.78037708
530.319,19.93686036,20.48848887,26.65955685,29.75846037
530.424,19.93346451,20.60741493,26.18762755,29.28653107
530.521,19.981616,20.46857938,25.83217161,28.93107512
530.621,19.87308274,20.12454929,25.71275078,28.81165429
530.721,19.94670277,20.60562317,25.65012928,28.7490328
530.821,19.96363363,20.69596962,27.03009131,30.12899482
530.92,19.85445232,20.31517529,26.22761979,29.32652331
531.021,19.93822942,20.49305061,25.04851045,28.14741396
531.121,19.90803506,20.62498574,26.50719921,29.60610273
531.22,19.89659219,20.36434261,26.95093901,30.04984253
531.322,19.90222485,20.28190865,26.62487019,29.72377371
531.422,19.92228022,20.38618809,26.36938857,29.46829208
531.521,20.00377369,20.33212148,26.2425007,29.34140421
531.62,20.04917206,20.54100939,27.16708712,30.26599063
531.72,19.90139654,20.55488527,26.6279022,29.72680571
531.82,19.89063172,20.22835812,25.14628348,28.24518699
531.922,19.99179079,20.46998946,25.66402757,28.76293109
532.021,20.00385543,20.65364186,26.71314653,29.81205004
532.12,20.00828971,20.52243428,26.52532766,29.62423117
532.219,19.94794661,20.36347428,26.05977918,29.15868269
532.321,19.87795704,20.33879778,25.53511949,28.63402301
532.421,19.97206339,20.5274149,25.6779692,28.77687272
532.522,20.02508944,20.46447438,26.55314905,29.65205257
532.621,19.92889998,20.3586774,26.18023715,29.27914067
532.72,20.00080888,20.58685366,25.74073294,28.83963645
532.821,20.02651513,20.56806286,26.7614878,29.86039132
532.921,20.01869018,20.2365208,25.87734664,28.97625015
533.021,19.97631676,20.18214178,25.15702362,28.25592714
533.122,19.94464567,20.36793028,25.68049665,28.77940016
533.221,19.99282125,20.56389166,26.22142914,29.32033266
533.32,19.93597852,20.61647196,26.34266913,29.44157264
533.422,19.89187384,20.19075939,25.6626807,28.76158422
533.521,19.945907,19.96367472,25.7722058,28.87110932
533.621,19.92285698,20.35568949,26.46002628,29.5589298
533.723,19.90287039,20.36350109,26.11773862,29.21664213
533.82,19.97307057,20.24847909,25.75825677,28.85716029
533.922,19.97873932,20.30419643,26.17766838,29.27657189
534.021,19.90086233,20.31852248,26.05213064,29.15103415
534.121,19.89748988,20.36016611,25.57764626,28.67654978
534.221,19.841734,20.27787609,25.23851999,28.33742351
534.325,19.85634527,20.32495005,25.02957893,28.12848244
534.421,20.02271148,20.49509372,26.58925924,29.68816275
534.521,19.88001115,20.3090499,27.77773976,30.87664327
534.62,19.7916283,20.25355052,25.40375716,28.50266067
534.721,19.8302916,20.46726281,25.34131,28.44021351
534.885,19.83744502,20.46832803,27.23643357,30.33533708
534.923,19.90924508,20.32367887,27.36606609,30.46496961
535.02,19.90283778,20.38974748,27.01981634,30.11871985
535.121,19.86662002,20.2573175,26.37154262,29.47044614
535.22,19.88544326,20.36212789,26.37869035,29.47759386
535.321,19.84455584,20.52712494,26.47863426,29.57753777
535.421,19.87675014,20.19828796,25.887009,28.98591251
535.523,19.94977689,20.3310279,26.33717668,29.43608019
535.621,19.92609142,20.83557975,26.92381768,30.0227212
535.721,19.91211436,20.69785524,26.18449908,29.28340259
535.82,19.92966919,20.34646364,26.07398224,29.17288575
535.921,19.90412601,20.26743745,26.54517746,29.64408098
536.021,19.92704676,20.5554872,26.63669588,29.73559939
536.122,19.99136486,20.72074011,27.00813863,30.10704214
536.22,19.92309132,20.54693774,26.68085884,29.77976236
536.32,19.9321755,20.47187008,25.46095304,28.55985656
536.424,19.99154512,20.42206214,26.58218632,29.68108983
536.52,19.97020494,20.30595456,26.78700422,29.88590773
536.621,19.95094676,20.43942622,25.71447878,28.8133823
536.719,20.00016724,20.50494157,25.94222718,29.0411307
536.821,20.02116234,20.43840321,26.73579247,29.83469599
536.92,19.96688618,20.53186659,26.81555634,29.91445985
537.021,19.89100304,20.44520809,25.63172572,28.73062923
537.121,19.95544854,20.20407186,25.14877159,28.24767511
537.221,20.03739875,20.48617296,26.48349759,29.58240111
537.321,20.01276677,20.55919184,26.954018,30.05292152
537.423,19.98210134,20.19241553,25.93560019,29.03450371
537.52,19.95952587,20.22224955,25.60014293,28.69904644
537.621,19.94604186,20.29483317,25.63301627,28.73191979
537.725,20.00703234,20.4438667,25.54990333,28.64880684
537.82,19.98888201,20.41578697,26.01917595,29.11807946
537.92,19.92366608,20.39286113,25.92166606,29.02056958
538.022,19.95421163,20.57225626,25.82520046,28.92410397
538.12,19.98468572,20.37652439,26.70412734,29.80303085
538.223,19.89031808,20.07728081,25.92239285,29.02129637
538.324,19.91010885,20.23986201,25.45449486,28.55339837
538.422,19.90468731,20.54301986,26.83669422,29.93559773
538.523,19.99211873,20.44443545,27.04557111,30.14447463
538.621,19.94039937,20.28124597,26.403814,29.50271752
538.722,19.92160052,20.07913482,25.90260601,29.00150952
538.822,19.96740421,20.07601033,26.19266955,29.29157306
538.92,19.96126304,20.50777345,26.72349467,29.82239818
539.022,19.94596438,20.48176925,26.23441757,29.33332108
539.121,20.00311855,20.31973939,25.95136958,29.05027309
539.223,19.99099366,20.49137387,26.49415247,29.59305599
539.319,19.886969,20.46820091,26.00823619,29.1071397
539.423,19.90654935,20.40677176,25.40647403,28.50537755
539.521,19.91260933,20.38929851,25.94637831,29.04528183
539.62,19.98549604,20.38611812,26.85613797,29.95504149
539.721,20.02882996,20.46019961,27.39464423,30.49354774
539.82,19.94935999,20.35647629,26.88141842,29.98032193
539.92,19.84029399,20.34091183,25.06315193,28.16205544
540.021,19.94144521,20.52242082,25.76522132,28.86412484
540.12,20.04508688,20.42730698,27.61803803,30.71694155
540.223,20.0308065,20.28923286,26.61468962,29.71359314
540.327,19.99677708,20.43327727,26.05525993,29.15416345
540.42,19.93826761,20.41475071,26.19777607,29.29667959
540.521,19.98392224,20.33079953,25.96365334,29.06255685
540.623,19.97366324,20.38577582,26.31038052,29.40928404
540.722,19.98397283,20.23924697,25.93274223,29.03164574
540.82,20.04301983,20.58600739,26.61415428,29.71305779
540.922,19.91407815,20.63782988,26.6798334,29.77873692
541.022,19.976682,20.03920609,25.34353172,28.44243524
541.12,20.07849807,20.32809426,26.4136066,29.51251011
541.222,19.94063948,20.38459705,26.88965384,29.98855736
541.321,20.0234144,20.37920707,25.6395014,28.73840491
541.42,20.11654506,20.72497686,26.20908778,29.30799129
541.522,19.9298748,20.43133532,26.10731974,29.20622325
541.621,19.98293583,20.43683967,25.44172542,28.54062893
541.722,19.97563401,20.34164596,26.81316443,29.91206794
