,,shift,0.71528,TCTemp3
1445.797,20.43022487,20.36909425,28.44066,29.15594 
1445.897,20.43462844,20.16946972,27.99281,28.70809 
1445.996,20.33281058,20.23893471,27.25124,27.96652 
1446.097,20.45474958,20.18172655,27.01287,27.72815 
1446.198,20.50846734,20.29799668,28.45870,29.17398 
1446.296,20.34461412,20.52151328,28.79808,29.51336 
1446.396,20.40222534,20.19723482,27.42855,28.14383 
1446.497,20.28231888,20.21737457,27.10003,27.81531 
1446.66,20.43622245,20.5317109,27.88830,28.60358 
1446.697,20.47890984,20.48020085,28.30013,29.01541 
1446.796,20.50980142,20.35008968,28.52455,29.23983 
1446.898,20.42353497,20.23178797,28.48653,29.20180 
1446.997,20.44214189,20.33688178,27.88182,28.59710 
1447.097,20.5351579,20.32458039,28.08344,28.79872 
1447.198,20.45362314,20.12271428,28.00599,28.72126 
1447.298,20.41899051,20.32304461,27.20740,27.92267 
1447.396,20.53071305,20.6314278,28.18587,28.90115 
1447.496,20.51500137,20.43646477,28.22884,28.94412 
1447.597,20.4946472,20.20447388,27.01349,27.72877 
1447.698,20.47048609,20.25864444,27.03609,27.75137 
1447.797,20.47814198,20.40453466,27.77893,28.49421 
1447.896,20.50288857,20.6761239,28.10648,28.82176 
1447.997,20.45791885,20.68356063,27.73142,28.44670 
1448.097,20.46468437,20.17954953,27.18840,27.90368 
1448.197,20.46122313,20.28371932,27.81894,28.53422 
1448.296,20.42180098,20.42158159,27.97351,28.68879 
1448.397,20.41209676,20.09687493,27.35655,28.07183 
1448.497,20.58587569,20.23336346,27.76001,28.47528 
1448.596,20.52802676,20.30241112,28.42652,29.14180 
1448.697,20.53743396,20.30413712,28.20514,28.92041 
1448.798,20.48077804,20.28986529,27.32220,28.03748 
1448.896,20.40674514,20.22116307,26.43647,27.15175 
1448.997,20.52167082,20.3787986,26.82329,27.53857 
1449.098,20.59905397,20.34544299,28.80696,29.52224 
1449.197,20.49507798,20.21201392,28.27796,28.99324 
1449.297,20.44533241,20.32193668,26.64687,27.36214 
1449.396,20.4438459,20.38515325,27.21966,27.93494 
1449.497,20.431551,20.27016446,27.90268,28.61796 
1449.597,20.48839861,20.27958863,27.81933,28.53460 
1449.696,20.46268103,20.31162236,27.77500,28.49028 
1449.797,20.57903278,20.29266408,27.85746,28.57274 
1449.898,20.4787935,20.54530377,27.94933,28.66460 
1449.996,20.42509268,20.20890978,27.35087,28.06615 
1450.097,20.49113777,19.93130384,27.46698,28.18226 
1450.197,20.51655246,20.41332468,28.15467,28.86994 
1450.298,20.53784169,20.6632685,27.86476,28.58003 
1450.396,20.41986282,20.39427158,27.40316,28.11844 
1450.497,20.331215,20.05006386,27.68148,28.39676 
1450.598,20.36783773,20.03631105,27.84353,28.55881 
1450.698,20.56335214,20.28198234,28.14592,28.86120 
1450.796,20.52238982,20.31064574,28.54088,29.25616 
1450.961,20.45931863,20.27971566,27.24090,27.95617 
1450.998,20.54830064,20.39386732,27.07023,27.78551 
1451.096,20.45101533,20.24581101,28.21542,28.93070 
1451.196,20.39470014,20.15164068,27.12559,27.84086 
1451.297,20.40805477,20.32582914,26.12539,26.84067 
1451.398,20.41717874,20.36171061,27.14220,27.85747 
1451.496,20.49769051,20.28673711,28.48095,29.19623 
1451.597,20.36914716,20.43141478,28.44637,29.16164 
1451.698,20.32894875,20.19392044,26.93215,27.64742 
1451.797,20.41872089,20.14948881,27.06045,27.77573 
1451.897,20.40500278,20.53709133,28.55837,29.27364 
1452.039,20.36488757,20.18787993,28.18783,28.90311 
1452.098,20.52846841,20.10914427,27.89496,28.61024 
1452.197,20.38163863,20.21228465,28.28944,29.00472 
1452.297,20.3953803,20.28794367,27.55249,28.26777 
1452.397,20.47105221,20.22298175,27.25225,27.96752 
1452.498,20.35560674,20.1041747,27.57463,28.28991 
1452.596,20.34295471,20.32450761,27.27270,27.98798 
1452.697,20.4442027,20.63459786,27.93636,28.65164 
1452.798,20.34430511,20.37344473,28.40877,29.12405 
1452.96,20.31347487,20.13289364,27.17405,27.88933 
1452.997,20.38246764,20.30205091,27.54768,28.26296 
1453.097,20.39950934,20.45328694,28.72263,29.43790 
1453.198,20.4130047,20.49357529,28.27594,28.99122 
1453.297,20.37306227,20.42837198,27.85288,28.56816 
1453.397,20.35762024,20.20527916,27.38431,28.09958 
1453.497,20.33773812,20.28955189,28.04215,28.75743 
1453.598,20.24455757,20.4783908,28.33379,29.04907 
1453.697,20.37335502,20.21490775,27.50703,28.22231 
1453.797,20.51154043,20.3502578,28.07718,28.79246 
1453.896,20.4697865,20.56703076,28.76973,29.48501 
1453.997,20.38770288,20.43949121,27.88212,28.59740 
1454.097,20.37840606,20.34151249,27.09057,27.80584 
1454.196,20.35792422,20.31337153,27.26393,27.97920 
1454.297,20.56777458,20.40393632,28.10869,28.82397 
1454.398,20.52532808,20.4007404,29.01062,29.72590 
1454.496,20.37552276,20.20849128,27.89478,28.61006 
1454.597,20.43178025,20.33927356,26.15082,26.86610 
1454.698,20.49219076,20.38004378,27.17797,27.89325 
1454.797,20.43107204,20.27109238,27.67380,28.38908 
1454.897,20.50600622,20.30247383,27.05604,27.77132 
1454.997,20.40873366,20.44996257,27.29534,28.01062 
1455.098,20.42815409,20.44336601,27.55524,28.27051 
1455.196,20.4438291,20.39431498,27.67813,28.39340 
1455.297,20.36479449,20.16251407,27.37594,28.09122 
1455.398,20.44120184,19.92529355,27.20140,27.91668 
1455.497,20.44943613,20.46347305,27.99131,28.70659 
1455.596,20.21222046,20.54177169,27.62466,28.33994 
1455.696,20.38647632,20.03549909,27.13981,27.85509 
1455.797,20.37084295,19.89712844,27.63222,28.34750 
1455.898,20.38047034,20.05614236,27.82171,28.53699 
1455.996,20.44695891,20.28822048,27.57498,28.29026 
1456.097,20.47017875,20.36658267,27.51184,28.22712 
1456.197,20.34407392,20.27630233,27.05919,27.77446 
1456.298,20.40290539,20.33575027,26.96693,27.68221 
1456.396,20.296502,20.26048094,28.33224,29.04752 
1456.497,20.22985233,20.13356859,26.99684,27.71211 
1456.597,20.38081944,20.35486119,26.40345,27.11873 
1456.697,20.30490387,20.40590263,28.89573,29.61101 
1456.796,20.2693308,20.20220238,29.31301,30.02828 
1456.897,20.334452,20.22870872,28.15754,28.87282 
1456.998,20.27834578,20.22622304,26.95503,27.67031 
1457.096,20.28782157,20.17490337,27.33825,28.05353 
1457.197,20.33056707,20.52167956,28.70835,29.42363 
1457.298,20.34007305,20.40952301,28.47261,29.18789 
1457.397,20.37949534,20.14121727,28.12330,28.83858 
1457.497,20.32888259,20.44788001,28.10560,28.82088 
1457.597,20.27603781,20.43826436,27.53632,28.25160 
1457.698,20.3538184,20.22374282,27.46708,28.18235 
1457.88,20.33064208,20.24086486,28.10601,28.82129 
1457.897,20.30837154,20.51400203,28.16606,28.88133 
1457.996,20.39057823,20.61409382,28.18638,28.90166 
1458.097,20.3752299,20.29783043,28.41974,29.13502 
1458.197,20.3092385,20.15291939,27.23325,27.94853 
1458.296,20.42514707,20.43917549,27.56002,28.27530 
1458.397,20.44106794,20.54001033,28.52838,29.24366 
1458.498,20.38176961,20.48808109,27.43673,28.15201 
1458.596,20.36173877,20.43385373,26.85340,27.56867 
1458.696,20.39390376,20.31539432,27.36511,28.08039 
1458.797,20.34081312,20.30480476,27.95989,28.67517 
1458.898,20.33480538,20.51899411,27.98103,28.69631 
1458.996,20.35865465,20.26305195,27.47318,28.18846 
1459.097,20.45869708,20.25252769,28.17380,28.88907 
1459.198,20.38094583,20.49484966,28.86842,29.58370 
1459.297,20.34592437,20.13685491,27.13001,27.84529 
1459.397,20.35779775,20.10709289,26.65932,27.37460 
1459.497,20.3982583,20.24136842,27.46866,28.18394 
1459.598,20.49437842,20.32351063,28.13533,28.85061 
1459.696,20.4563242,20.36743531,27.88324,28.59852 
1459.797,20.35659459,20.17832839,27.08967,27.80495 
1459.962,20.33078396,20.25609956,26.16200,26.87728 
1459.998,20.45538445,20.34833543,27.22391,27.93919 
1460.096,20.36041383,20.2064067,28.07987,28.79514 
1460.196,20.31368462,20.28135645,27.33489,28.05016 
1460.297,20.36946942,20.47863523,27.85846,28.57374 
1460.398,20.38061071,20.39508059,28.34930,29.06458 
1460.496,20.40062617,20.10304161,27.91588,28.63116 
1460.597,20.39045248,20.04422858,27.55134,28.26662 
1460.698,20.36024826,20.08381318,27.58279,28.29807 
1460.797,20.3651186,20.48001982,28.04330,28.75858 
1460.897,20.40469784,20.52395198,27.77284,28.48812 
1460.998,20.43272738,20.00640635,27.28902,28.00430 
1461.097,20.38433167,20.05714414,27.86955,28.58483 
1461.196,20.38204208,20.36923958,28.02994,28.74522 
1461.297,20.39113873,20.4091354,27.54947,28.26475 
1461.398,20.34657112,20.39546464,27.58733,28.30261 
1461.497,20.33892517,20.2501409,27.78986,28.50514 
1461.597,20.40302705,20.2540478,27.73688,28.45216 
1461.697,20.38859919,20.26582938,27.98527,28.70055 
1461.798,20.320883,20.19657108,27.02279,27.73807 
1461.897,20.39914349,20.35921156,26.62277,27.33804 
1461.996,20.50229558,20.37246733,28.65849,29.37376 
1462.098,20.40206193,20.19856386,28.64986,29.36513 
1462.197,20.33044624,20.25913511,26.65844,27.37372 
1462.298,20.26585123,20.35688647,26.48490,27.20017 
1462.396,20.40936091,20.33546576,27.69674,28.41201 
1462.497,20.44095547,20.4413833,28.74225,29.45753 
1462.598,20.44104586,20.30274479,28.33445,29.04972 
1462.697,20.45618564,20.0435774,27.54866,28.26394 
1462.796,20.3893845,20.3171646,27.77037,28.48565 
1462.898,20.37411901,20.22977684,27.45807,28.17335 
1462.998,20.46653195,19.94063159,27.11732,27.83260 
1463.096,20.41841923,20.24581135,27.99962,28.71490 
1463.197,20.40231968,20.44146967,28.10608,28.82136 
1463.298,20.46950037,20.44960596,27.36877,28.08405 
1463.397,20.44053064,20.12029147,27.47958,28.19486 
1463.497,20.35051579,20.11257554,27.20931,27.92459 
1463.598,20.46316727,20.45568612,27.52690,28.24218 
1463.698,20.46497464,20.53328324,28.48791,29.20319 
1463.796,20.38053462,20.40078124,27.56202,28.27730 
1463.896,20.39752118,20.35566286,27.13002,27.84529 
1463.997,20.38636855,20.2156628,28.31083,29.02611 
1464.098,20.38928382,20.21160402,28.50429,29.21957 
1464.197,20.44907851,20.31306986,27.99201,28.70729 
1464.296,20.46484824,20.30356872,27.79959,28.51487 
1464.397,20.52255419,20.22904505,28.47877,29.19405 
1464.498,20.42091329,20.45359962,28.43020,29.14548 
1464.596,20.37978535,20.33014518,27.03866,27.75393 
1464.697,20.46510093,20.1813395,26.77613,27.49141 
1464.798,20.53626977,20.48818384,28.18042,28.89570 
1464.897,20.49514925,20.46788831,28.37696,29.09223 
1464.997,20.46406488,20.33064364,27.43929,28.15457 
1465.098,20.43334675,20.26350231,27.19517,27.91044 
1465.197,20.36405458,20.25428268,27.15568,27.87096 
1465.361,20.52554909,20.42009451,27.72925,28.44453 
1465.396,20.46397623,20.24369555,28.18961,28.90489 
1465.497,20.41186018,20.3294199,27.26906,27.98434 
1465.598,20.48376266,20.5641437,27.67631,28.39159 
1465.696,20.46968321,20.33818984,28.19833,28.91361 
1465.797,20.46197101,20.04486632,27.05129,27.76657 
1465.898,20.43683681,20.20240136,26.89726,27.61254 
1465.998,20.4432027,20.3719469,27.40049,28.11577 
1466.096,20.4742871,20.47846825,27.78737,28.50265 
1466.197,20.42534126,20.38018748,27.59386,28.30914 
1466.298,20.43933845,19.90923362,27.12118,27.83646 
1466.397,20.4546226,19.9213234,27.62948,28.34476 
1466.497,20.43677747,20.41452192,28.06147,28.77674 
1466.598,20.40788803,20.10826262,27.20139,27.91666 
1466.698,20.5014463,20.18285642,27.42559,28.14087 
1466.796,20.42815247,20.16109091,27.82407,28.53935 
1466.897,20.35550715,20.17226685,27.36386,28.07914 
1466.998,20.40133184,20.2842508,26.85638,27.57166 
1467.097,20.35267936,20.22614053,26.81923,27.53451 
1467.196,20.37321672,20.29369308,27.14692,27.86220 
1467.297,20.45981476,20.32694071,28.71935,29.43462 
1467.398,20.34030645,20.18598513,28.58156,29.29684 
1467.497,20.25148263,20.28626135,26.59100,27.30628 
1467.597,20.2859462,20.36309763,27.33148,28.04676 
1467.696,20.3688311,20.29285811,28.95442,29.66970 
1467.797,20.4282441,20.26696503,29.06371,29.77899 
1467.898,20.37850313,20.27386748,28.38649,29.10177 
1467.996,20.37322525,20.15907499,27.66295,28.37823 
1468.097,20.34223323,20.29624409,27.80345,28.51873 
1468.198,20.35900183,20.32908439,27.73173,28.44701 
1468.296,20.39344083,20.11256638,27.65061,28.36589 
1468.397,20.43239126,20.46344597,28.23207,28.94735 
1468.498,20.32421609,20.73165598,28.05351,28.76879 
1468.597,20.36710044,20.41489984,27.46306,28.17834 
1468.697,20.39492921,20.18689327,27.76992,28.48520 
1468.796,20.31636873,20.22579196,28.10796,28.82324 
1468.897,20.36669829,20.58083997,28.06681,28.78209 
1468.998,20.44658201,20.59488439,28.50706,29.22234 
1469.096,20.35898181,20.38320112,27.73601,28.45129 
1469.197,20.36017269,20.36070233,26.96032,27.67559 
1469.297,20.40969202,20.31640494,28.28559,29.00087 
1469.398,20.38532149,20.25683064,28.18156,28.89684 
1469.496,20.40179937,20.41228939,27.16263,27.87791 
1469.597,20.477756,20.45076727,27.65320,28.36848 
1469.697,20.43764252,20.2933052,28.34493,29.06021 
1469.797,20.38570632,20.45792667,28.08718,28.80246 
1469.896,20.38983851,20.36734934,26.81602,27.53130 
1469.997,20.40268342,20.14220956,26.93353,27.64881 
1470.098,20.46255944,20.46950201,28.39862,29.11390 
1470.197,20.38280915,20.32121826,28.04757,28.76284 
1470.36,20.41981864,20.05449236,26.74801,27.46328 
1470.397,20.38255707,20.28737604,27.38144,28.09671 
1470.498,20.32422226,20.18728646,27.28105,27.99633 
1470.596,20.4472897,20.35004585,26.90369,27.61897 
1470.697,20.43689244,20.37899873,27.63892,28.35420 
1470.798,20.28785864,20.35625457,27.44320,28.15847 
1470.897,20.37564615,20.55648853,27.53530,28.25058 
1470.997,20.32313478,20.06761716,27.90343,28.61871 
1471.097,20.38301713,20.03204366,26.94103,27.65631 
1471.198,20.34895683,20.52455358,28.26287,28.97815 
1471.3,20.2586403,20.32197014,28.45751,29.17279 
1471.397,20.36087311,20.17547332,27.48132,28.19660 
1471.498,20.34422792,20.24650197,28.34906,29.06434 
1471.597,20.28021806,20.05565563,27.61432,28.32960 
1471.697,20.3896449,20.05489773,27.73201,28.44728 
1471.796,20.31779871,20.42537125,28.40189,29.11717 
1471.897,20.31552106,20.30266907,27.40630,28.12158 
1471.998,20.40968832,20.26340905,27.49637,28.21165 
1472.096,20.30966263,20.45428973,28.14954,28.86482 
1472.197,20.23926081,20.32919719,27.38818,28.10346 
1472.297,20.25009534,20.32071944,26.86424,27.57951 
1472.396,20.33957311,20.32083587,27.68893,28.40421 
1472.496,20.29974877,20.26875901,28.54779,29.26307 
1472.598,20.35405984,20.36406811,28.93672,29.65200 
1472.698,20.30142939,20.25140216,28.32115,29.03643 
1472.796,20.19706708,20.26746803,26.60621,27.32149 
1472.897,20.37105793,20.4134882,27.71168,28.42696 
1472.998,20.381821,20.30046695,29.17372,29.88900 
1473.097,20.3416512,20.24647815,28.25300,28.96827 
1473.197,20.28490269,20.36245886,27.48011,28.19539 
1473.34,20.27733293,20.30422325,27.38665,28.10193 
1473.397,20.33364075,20.26950425,27.73107,28.44635 
1473.498,20.3065105,20.32543469,27.96507,28.68035 
1473.596,20.30392398,20.19061865,27.73305,28.44833 
1473.697,20.30843352,20.46745005,28.11510,28.83038 
1473.798,20.29053102,20.53050013,27.93424,28.64952 
1473.896,20.31617156,20.10298042,27.44032,28.15560 
1473.996,20.32601616,20.01591844,27.90541,28.62068 
1474.098,20.32947803,20.32634241,28.22673,28.94200 
1474.197,20.31542811,20.54731503,27.85656,28.57184 
1474.297,20.37866159,20.58356688,27.65101,28.36629 
1474.396,20.24915824,20.2721807,27.61301,28.32828 
1474.497,20.20579127,20.26140461,27.10375,27.81903 
1474.598,20.32924036,20.32204048,28.31214,29.02742 
1474.696,20.30294334,20.2942056,28.46873,29.18401 
1474.797,20.31852516,20.39535207,27.53352,28.24880 
1474.898,20.33599093,20.43559083,28.64110,29.35638 
1474.997,20.3240788,20.25937281,29.13339,29.84867 
1475.097,20.29566498,20.28008926,27.96639,28.68167 
1475.198,20.27645126,20.31639463,27.06023,27.77550 
1475.297,20.39897418,20.21090899,27.60038,28.31566 
1475.461,20.43562481,20.42499081,28.84020,29.55548 
1475.496,20.33031296,20.44670842,28.20073,28.91601 
1475.597,20.31896764,20.18031851,27.13257,27.84785 
1475.698,20.32132156,20.36289976,27.27634,27.99161 
1475.796,20.26560625,20.54310531,27.50525,28.22053 
1475.897,20.34655388,20.44933109,27.72547,28.44075 
1475.998,20.35457836,20.38275654,28.14739,28.86266 
1476.097,20.23917762,20.3931578,28.27063,28.98591 
1476.196,20.35974507,20.42202579,27.76986,28.48514 
1476.297,20.36092214,20.1723962,28.31150,29.02677 
1476.398,20.29894708,20.07754892,27.74851,28.46378 
1476.497,20.28043857,20.40409423,27.27529,27.99057 
1476.597,20.34789013,20.48368501,28.29508,29.01036 
1476.698,20.37034971,20.23115859,27.87113,28.58641 
1476.797,20.2842687,20.09542046,26.94168,27.65696 
1476.897,20.35119692,20.09399248,27.28004,27.99532 
1476.997,20.35793485,20.2268054,27.78629,28.50157 
1477.098,20.30956059,20.45981026,28.06696,28.78224 
1477.197,20.31152498,20.35719628,27.57940,28.29468 
1477.297,20.32852758,20.06352581,27.39105,28.10632 
1477.396,20.28168913,20.32796429,28.00529,28.72057 
1477.498,20.21103374,20.25824852,27.14609,27.86137 
1477.598,20.25515557,20.10829355,26.72582,27.44110 
1477.706,20.37651753,20.21513455,28.09919,28.81447 
1477.797,20.37772925,20.23163177,28.71326,29.42854 
1477.898,20.23768757,20.3161066,27.97872,28.69400 
1477.997,20.23750013,20.28588565,27.09517,27.81045 
1478.097,20.17862855,20.25352565,26.79792,27.51320 
1478.197,20.299772,20.36195292,27.97696,28.69224 
1478.298,20.28239614,20.25486761,29.39939,30.11467 
1478.396,20.25991189,20.20715105,28.27673,28.99201 
1478.496,20.21242561,20.34693931,27.58246,28.29774 
1478.598,20.33555067,20.25572989,28.24670,28.96198 
1478.697,20.3235796,20.10252621,28.25349,28.96876 
1478.797,20.24892021,20.2261171,28.20400,28.91928 
1478.898,20.26790649,20.35134297,27.90288,28.61816 
1478.998,20.32142576,20.43459662,28.05663,28.77191 
1479.097,20.29673697,20.54603361,28.14330,28.85858 
1479.197,20.31423806,20.16106338,27.65158,28.36685 
1479.298,20.31282886,20.18692768,27.93088,28.64616 
1479.398,20.24122962,20.68801403,28.37958,29.09486 
1479.497,20.29964314,20.66425183,27.80838,28.52366 
1479.597,20.33157341,20.53520726,27.62663,28.34191 
1479.762,20.26178953,20.3144114,28.13696,28.85223 
1479.797,20.23723764,20.21526861,27.98015,28.69542 
1479.896,20.36443505,20.376551,28.42397,29.13924 
1479.997,20.33994373,20.33989009,28.59762,29.31290 
1480.098,20.3903927,20.40442955,27.56440,28.27968 
1480.197,20.42094885,20.4128798,28.92308,29.63836 
1480.297,20.33096838,20.12446268,28.13397,28.84925 
1480.398,20.44011314,20.37544181,26.21992,26.93520 
1480.497,20.39765738,20.47395526,27.67890,28.39417 
1480.598,20.43850574,20.30775064,27.77158,28.48686 
1480.696,20.47906651,20.35384333,28.28852,29.00380 
1480.797,20.41755709,20.46705781,27.74950,28.46478 
1480.898,20.32681957,20.08930029,26.60786,27.32314 
1480.996,20.39219002,20.21594206,27.21458,27.92986 
1481.097,20.36654584,20.45930132,27.72758,28.44286 
1481.198,20.38143104,20.20299729,27.45618,28.17146 
1481.297,20.41774454,20.2391851,27.95531,28.67059 
1481.396,20.36578114,20.33183912,28.13952,28.85480 
1481.496,20.39414388,20.2163285,27.48906,28.20434 
1481.597,20.47572646,20.14284757,27.41638,28.13166 
1481.698,20.36185787,20.1035782,27.61939,28.33467 
1481.796,20.32840486,20.42231553,27.26147,27.97675 
1481.897,20.48184392,20.44698438,28.08187,28.79715 
1481.998,20.30941005,20.08561277,28.20606,28.92134 
1482.097,20.32972799,20.05474492,27.21438,27.92966 
1482.197,20.37714211,20.16384265,28.11700,28.83228 
1482.298,20.42764539,20.22603068,28.66698,29.38225 
1482.397,20.4383253,20.37859051,28.25449,28.96977 
1482.497,20.38738167,20.30537018,27.65627,28.37155 
1482.596,20.44115876,20.06754458,27.66155,28.37683 
1482.698,20.37540746,20.30113979,27.89727,28.61255 
1482.797,20.31878975,20.43300548,27.25154,27.96682 
1482.897,20.46406008,20.17677262,27.37030,28.08558 
1482.998,20.49319933,20.29887369,28.70193,29.41720 
1483.097,20.38543639,20.42466973,28.64292,29.35819 
1483.198,20.33775303,20.39282022,27.62041,28.33569 
1483.296,20.32508162,20.2864186,27.43347,28.14875 
1483.397,20.34820203,20.25537126,28.01286,28.72814 
1483.498,20.4736571,20.39851315,28.79999,29.51527 
1483.597,20.50549494,20.325734,29.51691,30.23218 
1483.697,20.3956861,20.24733993,28.18081,28.89609 
1483.798,20.39681045,20.33868448,27.18180,27.89707 
1483.897,20.46846759,20.19026382,28.11213,28.82741 
1483.997,20.49721586,20.09279749,27.99816,28.71344 
1484.097,20.42866359,20.33183222,27.41341,28.12869 
1484.203,20.41659118,20.52307681,27.60737,28.32265 
1484.298,20.45208369,20.41609651,27.79965,28.51493 
1484.396,20.40677172,20.37615887,28.02322,28.73850 
1484.497,20.3534913,20.14763592,27.68176,28.39704 
1484.597,20.45812105,20.17071926,27.87053,28.58580 
1484.697,20.39893729,20.63846214,28.19677,28.91205 
1484.797,20.37660166,20.52075028,27.69366,28.40893 
1484.898,20.44958245,20.19712479,27.59226,28.30754 
1484.997,20.44202976,20.09085299,28.09241,28.80769 
1485.098,20.38017577,20.19903562,27.96639,28.68167 
1485.196,20.43956898,20.3796929,27.74973,28.46500 
1485.297,20.41723925,20.33969218,27.99927,28.71455 
1485.398,20.44976243,20.26102021,27.86336,28.57864 
1485.496,20.43234047,20.32344707,28.18021,28.89549 
1485.597,20.40287303,20.24946329,28.23795,28.95323 
1485.698,20.33370093,20.23055153,26.81246,27.52774 
1485.797,20.42422632,20.36918016,27.40782,28.12310 
1485.897,20.45338166,20.27878452,29.08018,29.79546 
1485.998,20.49674055,20.21213362,28.75619,29.47147 
1486.097,20.39956385,20.28067039,27.47969,28.19497 
1486.198,20.36449979,20.1531065,26.71334,27.42861 
1486.296,20.47280154,20.23911353,27.42261,28.13788 
1486.397,20.38558711,20.50330311,28.06782,28.78310 
1486.498,20.43707739,20.32869123,27.97887,28.69415 
1486.597,20.4589427,20.31763356,28.04269,28.75796 
1486.696,20.41770771,20.49173823,27.92873,28.64400 
1486.797,20.43589454,20.2878439,27.43348,28.14875 
1486.897,20.44462316,20.17465592,27.75461,28.46989 
1486.996,20.41017991,20.26436694,28.21576,28.93104 
1487.097,20.41749725,20.4442388,27.99134,28.70662 
1487.201,20.51561485,20.38130044,28.20158,28.91685 
1487.297,20.45292347,20.05245993,28.18134,28.89662 
1487.397,20.41305859,20.07755279,27.12651,27.84178 
1487.498,20.52581064,20.23203065,27.74693,28.46221 
1487.597,20.5403992,20.24984377,28.47374,29.18902 
1487.697,20.52937349,20.30732183,27.21442,27.92970 
1487.797,20.50526282,20.36978996,27.11998,27.83526 
1487.898,20.4103554,20.19760776,27.34556,28.06084 
1487.997,20.4290889,20.28688524,27.26157,27.97685 
1488.098,20.45669257,20.48431603,27.22920,27.94448 
1488.197,20.52962466,20.12031894,27.51564,28.23091 
1488.298,20.51730138,20.23532291,28.82204,29.53732 
1488.399,20.38360897,20.36383584,28.21275,28.92802 
1488.496,20.42253327,20.08932059,26.73002,27.44530 
1488.598,20.45699202,20.27529114,27.88658,28.60186 
1488.698,20.40992622,20.12392164,28.58650,29.30178 
1488.797,20.5450175,20.23386906,27.86060,28.57588 
1488.897,20.60217519,20.49396059,28.45215,29.16743 
1488.998,20.38372172,20.14219239,28.04480,28.76008 
1489.097,20.46268443,20.2658075,26.87480,27.59008 
1489.198,20.49675841,20.1819207,28.05102,28.76630 
1489.296,20.46391422,20.0713844,27.86838,28.58366 
1489.398,20.4296229,20.59080077,28.04978,28.76506 
1489.498,20.44562949,20.49642125,28.70865,29.42393 
1489.597,20.5189753,20.12054985,27.66410,28.37938 
1489.697,20.61281575,20.35747687,28.48580,29.20108 
1489.798,20.46560194,20.35345084,28.59366,29.30894 
1489.897,20.53383256,20.17865232,27.55519,28.27047 
1489.997,20.55331424,20.59299467,28.20125,28.91653 
1490.098,20.5239402,20.56935026,27.97702,28.69230 
1490.197,20.54357455,20.25258028,27.70799,28.42327 
1490.298,20.48591875,20.38988467,28.46419,29.17947 
1490.46,20.41735816,20.35300681,28.07894,28.79422 
1490.497,20.55725269,20.41461577,27.70899,28.42427 
1490.598,20.59675652,20.46742882,28.62156,29.33684 
1490.698,20.51170881,20.2553824,29.00137,29.71665 
1490.796,20.59594709,20.37073965,28.37857,29.09385 
1490.898,20.57705867,20.36621557,28.15293,28.86821 
1490.997,20.55317081,20.24790662,27.26391,27.97919 
1491.096,20.64013777,20.38632528,28.19996,28.91524 
1491.196,20.63459282,20.20746363,28.97115,29.68643 
1491.297,20.67490231,20.23225919,27.07302,27.78830 
1491.397,20.58361851,20.4449728,26.84387,27.55915 
1491.496,20.45314888,20.37450903,27.25730,27.97258 
1491.597,20.57594433,20.31042453,27.12901,27.84429 
1491.698,20.63261339,20.52685491,28.16685,28.88212 
1491.797,20.5140384,20.4366572,28.17073,28.88601 
1491.897,20.5653155,20.25246837,27.89565,28.61093 
1491.998,20.56423699,20.37708672,28.05432,28.76959 
1492.097,20.54231881,20.12534465,27.67703,28.39231 
1492.198,20.53814533,20.0287035,27.76041,28.47569 
1492.297,20.53821008,20.31301238,28.36135,29.07662 
1492.398,20.51123811,20.40578385,27.98001,28.69528 
1492.497,20.62944394,20.28758301,27.65664,28.37191 
1492.596,20.48735101,20.04856344,27.83908,28.55436 
1492.697,20.45780154,20.05589354,27.42616,28.14144 
1492.798,20.52104065,20.35260007,27.95203,28.66730 
1492.897,20.55188214,20.36603479,28.74809,29.46337 
1492.997,20.4785775,20.34679091,27.81065,28.52593 
1493.098,20.46874077,20.33133766,27.67489,28.39017 
1493.197,20.42384606,20.22063535,28.45557,29.17084 
1493.298,20.42248052,20.23139034,28.03850,28.75378 
1493.396,20.42314573,20.35183082,27.87323,28.58851 
1493.497,20.49494293,20.1887052,28.33270,29.04797 
1493.598,20.45320126,20.25349734,29.04246,29.75774 
1493.697,20.38177765,20.51228133,28.38706,29.10233 
1493.796,20.37073819,20.28388478,27.39449,28.10977 
1493.898,20.42672581,20.27812015,28.05802,28.77330 
1494.007,20.47815812,20.51748419,29.08266,29.79794 
1494.096,20.47540667,20.48191238,28.92696,29.64224 
1494.197,20.46454973,20.41085839,28.69381,29.40908 
1494.298,20.36379838,20.27587747,28.35589,29.07117 
1494.397,20.40311885,20.27286001,27.95963,28.67491 
1494.497,20.53674864,20.27354065,28.66795,29.38323 
1494.598,20.46906449,20.2559037,29.08134,29.79662 
1494.761,20.39587613,20.55586539,27.72987,28.44515 
1494.797,20.51985115,20.60834404,28.22774,28.94302 
1494.897,20.50011152,20.22586663,28.63453,29.34981 
1494.998,20.49301109,20.20636831,27.53690,28.25218 
1495.097,20.41078504,20.51350768,27.83316,28.54844 
1495.198,20.45543698,20.58403762,27.96967,28.68495 
1495.296,20.49110089,20.63762447,28.22697,28.94225 
1495.397,20.44196544,20.6331406,28.36465,29.07993 
1495.498,20.40172686,20.1782268,27.71537,28.43065 
1495.596,20.44308887,20.22298397,28.34776,29.06303 
