,,shift,3.894646498,TCTemp3
811.412,17.66902873,19.43851361,27.36380645,31.25845294
811.512,17.70930702,19.58418173,28.09672148,31.99136798
811.612,17.69823701,19.56156066,28.86427753,32.75892403
811.712,17.70613945,19.61736846,27.89848627,31.79313277
811.813,17.69843496,19.67967254,28.77087622,32.66552272
811.912,17.68627668,19.49108136,29.21060635,33.10525285
812.02,17.7291146,19.47874525,28.08590692,31.98055341
812.111,17.71669676,19.59147333,27.66995446,31.56460096
812.212,17.71778927,19.41577448,27.99711752,31.89176402
812.313,17.7314229,19.44874627,28.83309582,32.72774231
812.475,17.70312584,19.71989481,28.39179513,32.28644163
812.511,17.6957541,19.40712147,27.25635406,31.15100056
812.613,17.71595661,19.43296479,27.47443038,31.36907688
812.712,17.74130725,19.679698,27.90769873,31.80234523
812.811,17.7331731,19.67962972,28.09154652,31.98619302
812.912,17.7305406,19.6358038,28.47617506,32.37082156
813.013,17.71216156,19.54563347,28.30073863,32.19538513
813.112,17.72177762,19.45620134,27.86575829,31.76040478
813.212,17.73586743,19.27820142,28.49471741,32.38936391
813.312,17.70220248,19.31014141,28.44779538,32.34244187
813.413,17.69243192,19.58347934,27.42541794,31.32006444
813.512,17.7432472,19.62259344,28.14848731,32.04313381
813.612,17.70060721,19.25283378,28.32547654,32.22012304
813.713,17.69523349,19.2117862,27.37462263,31.26926913
813.812,17.70641775,19.28306893,27.61243871,31.50708521
813.912,17.6976772,19.30126218,27.82581516,31.72046166
814.013,17.70811857,19.58179731,28.19728512,32.09193162
814.112,17.69419772,19.63494096,28.06775752,31.96240402
814.212,17.67138015,19.11025829,27.60216447,31.49681097
814.312,17.65088573,19.30675645,27.9186264,31.8132729
814.413,17.65754397,19.40157056,27.23384017,31.12848667
814.512,17.66155275,19.24725258,27.32881533,31.22346182
814.613,17.64083496,19.29467306,29.06982003,32.96446653
814.711,17.61463866,19.04979338,28.4878478,32.3824943
814.812,17.66886205,19.42458699,27.42333125,31.31797775
814.913,17.62634214,19.48415764,27.74886494,31.64351144
815.011,17.60549813,19.238025,27.71994224,31.61458874
815.112,17.65607253,19.35039296,28.14827206,32.04291856
815.213,17.65658858,19.34947277,29.36634766,33.26099416
815.313,17.63184741,19.2677918,28.65671974,32.55136623
815.411,17.63521946,19.36658899,27.6680227,31.5626692
815.513,17.61696233,19.28254381,28.37379624,32.26844274
815.613,17.64768645,19.10614872,28.57546831,32.47011481
815.716,17.65294178,19.34059515,28.66333548,32.55798198
815.812,17.66483336,19.50674418,28.32527365,32.21992015
815.913,17.64824577,19.32720363,28.01847488,31.91312138
816.012,17.6935484,19.41634882,28.37206677,32.26671327
816.113,17.67984423,19.34070683,28.23136505,32.12601155
816.211,17.68849966,19.31193194,28.26774875,32.16239524
816.312,17.7042407,19.67639578,28.50292771,32.39757421
816.413,17.70758376,19.8069812,28.1005881,31.9952346
816.511,17.71865119,19.54726969,28.07267688,31.96732337
816.612,17.7048004,19.24577737,28.39594205,32.29058855
816.778,17.72465192,19.31184751,28.26795529,32.16260179
816.813,17.7316425,19.56763318,28.56552935,32.46017584
816.912,17.76386968,19.44804739,29.1171111,33.0117576
817.012,17.75475753,19.40269986,28.26692978,32.16157628
817.113,17.76344848,19.40873958,28.22944448,32.12409097
817.213,17.75118373,19.3634626,28.31591474,32.21056124
817.312,17.73361801,19.42068061,27.21204984,31.10669634
817.412,17.73809677,19.4661417,27.41288022,31.30752671
817.513,17.76632969,19.33846977,28.25371563,32.14836213
817.612,17.75287454,19.39797907,28.37462416,32.26927066
817.712,17.73579832,19.56771709,27.66020357,31.55485006
817.823,17.71690198,19.20446206,26.87677591,30.77142241
817.912,17.71245454,19.23737952,27.51133117,31.40597767
818.012,17.72778486,19.53566133,28.27832062,32.17296712
818.113,17.75192917,19.39483461,28.16631904,32.06096554
818.212,17.71645025,19.29116326,28.09218592,31.98683242
818.313,17.71572339,19.17577792,27.88279664,31.77744314
818.412,17.74648705,19.10724452,27.6688323,31.5634788
818.512,17.74350833,19.24562224,28.01759057,31.91223707
818.613,17.70213474,19.29876404,28.00455458,31.89920108
818.713,17.71157319,19.39222589,27.25646833,31.15111483
818.811,17.71852685,19.28953232,28.15527641,32.04992291
818.912,17.71527027,19.01039414,28.55228067,32.44692717
819.013,17.71527888,19.07472935,27.6592551,31.5539016
819.112,17.6897244,19.25973385,28.13480215,32.02944865
819.212,17.7445738,19.35319678,28.75629478,32.65094127
819.312,17.73588007,19.33671138,28.52359275,32.41823925
819.412,17.72709488,19.2002169,28.01061605,31.90526255
819.511,17.71189805,18.98913671,27.63665033,31.53129683
819.612,17.72758563,19.31114857,27.8127431,31.7073896
819.712,17.74312126,19.52299555,27.80023318,31.69487968
819.813,17.75125796,19.17715961,28.29424917,32.18889567
819.911,17.74711811,19.21746459,29.04166246,32.93630895
820.012,17.72783422,19.44804148,28.2583429,32.1529894
820.113,17.73309193,19.43942548,27.51934963,31.41399613
820.212,17.71175865,19.28379041,28.08405489,31.97870139
820.312,17.72465345,19.18192486,28.81999384,32.71464034
820.412,17.76257198,19.35423583,29.11601951,33.01066601
820.513,17.78154583,19.30813769,29.43077515,33.32542165
820.612,17.74600849,19.20971982,28.14193377,32.03658026
820.712,17.74392526,19.18770204,27.11498504,31.00963154
820.813,17.80238408,19.11091277,28.43757306,32.33221956
820.912,17.78946543,19.18935154,28.7138857,32.60853219
821.012,17.74773478,19.46216976,27.76388249,31.65852899
821.114,17.75294807,19.4314645,27.52934975,31.42399625
821.212,17.80900709,19.17998658,27.90698512,31.80163162
821.313,17.79950273,19.31303717,28.46754095,32.36218745
821.411,17.78191241,19.31769133,28.10948628,32.00413278
821.513,17.79762426,19.26155898,27.93954104,31.83418754
821.612,17.78700311,19.57369914,28.23414441,32.12879091
821.712,17.7792098,19.4009461,27.97152692,31.86617341
821.812,17.77953362,18.99448939,27.93746757,31.83211407
821.913,17.76725084,18.98956846,28.28506859,32.17971509
822.013,17.76041469,19.15179708,28.14954318,32.04418967
822.112,17.79362024,19.40784967,28.1002372,31.9948837
822.213,17.81298574,19.27168487,28.8135659,32.7082124
822.314,17.78456005,19.06611202,27.99935537,31.89400186
822.413,17.78342462,19.24274923,27.27454726,31.16919376
822.512,17.80765727,19.27098042,28.17729688,32.07194338
822.613,17.7847167,19.17231906,27.93099203,31.82563853
822.712,17.77577832,19.24973403,28.3363144,32.2309609
822.813,17.78335087,19.15201382,28.68415838,32.57880488
822.911,17.7839811,19.18618936,27.86773407,31.76238056
823.013,17.76726546,19.2952354,28.1522973,32.0469438
823.112,17.77778555,18.93176767,27.3119219,31.20656839
823.213,17.81606948,19.09708926,27.45724953,31.35189603
823.311,17.77898989,19.65343619,29.06076311,32.9554096
823.412,17.79317356,19.26672405,28.25645859,32.15110509
823.513,17.79942396,19.12861911,27.795993,31.69063949
823.611,17.77596257,19.10421408,27.84479197,31.73943847
823.713,17.82028398,19.21774315,27.94130911,31.83595561
823.813,17.79667495,19.54969853,28.63170413,32.52635063
823.912,17.76602569,19.06853267,28.07388314,31.96852963
824.011,17.82582502,18.95545271,27.48757699,31.38222348
824.112,17.82779044,19.29540486,28.91861714,32.81326364
824.213,17.78378227,19.02222451,29.0353521,32.9299986
824.313,17.77135507,18.95620254,27.179517,31.0741635
824.411,17.81179583,19.223635,28.06334534,31.95799184
824.512,17.78821293,19.24659018,28.62307859,32.51772509
824.612,17.78561357,19.22599275,27.59902257,31.49366907
824.713,17.71813951,19.10678206,27.56681739,31.46146389
824.811,17.75178848,19.02367139,26.9513084,30.8459549
824.912,17.78484484,19.29815531,27.49573719,31.39038368
825.012,17.74833193,19.46076256,28.74424381,32.63889031
825.111,17.74942884,18.85405909,28.54956174,32.44420824
825.212,17.75854398,19.01972116,28.12345305,32.01809955
825.313,17.73103882,19.39296847,27.72270481,31.61735131
825.412,17.73428831,19.07980731,28.0041128,31.8987593
825.511,17.75484203,19.11726493,28.90089354,32.79554004
825.613,17.75691979,18.90295155,28.12866673,32.02331323
825.777,17.82745202,19.24736936,28.30946113,32.20410763
825.812,17.7856988,19.40427728,28.79469061,32.6893371
825.912,17.73484726,18.91011896,27.75320835,31.64785485
826.012,17.80360059,18.95279741,26.96479932,30.85944582
826.113,17.81727206,19.25608002,28.84583491,32.74048141
826.212,17.8093574,19.34802683,29.08721786,32.98186436
826.312,17.80794414,19.40531732,27.69749415,31.59214065
826.413,17.81413302,19.20242151,28.30221627,32.19686276
826.512,17.84680971,19.03793187,28.95378332,32.84842982
826.612,17.86094456,19.23313568,28.9124823,32.8071288
826.713,17.85756918,19.37828167,28.39952271,32.29416921
826.812,17.88765299,19.28579095,28.0646418,31.9592883
826.913,17.9112432,19.47536686,28.64801484,32.54266134
827.011,17.9029182,19.30138186,28.42498681,32.31963331
827.112,17.92595554,18.96123451,28.22089506,32.11554156
827.213,17.9251156,19.29432387,28.53764524,32.43229174
827.312,17.9521002,19.54658843,28.55892913,32.45357563
827.412,17.9984436,19.41889114,28.78160719,32.67625369
827.513,17.96027518,19.12677674,29.06748229,32.96212879
827.612,17.9486439,19.11358012,28.16796936,32.06261586
827.712,17.98729481,19.3782549,27.86587915,31.76052565
827.812,17.98613554,19.29620131,28.90433403,32.79898053
827.913,17.98061509,19.13418944,28.47315456,32.36780106
828.012,18.00042048,19.24531052,28.03585216,31.93049866
828.111,17.99319481,19.25655148,28.4560146,32.3506611
828.213,17.99755959,19.2204244,27.49874961,31.39339611
828.313,18.01214871,19.24338356,26.94559114,30.84023764
828.412,18.02377343,19.21787969,27.63042837,31.52507486
828.512,18.06781101,19.38057947,28.6835616,32.5782081
828.613,18.02536012,19.62997296,28.76633475,32.66098125
828.713,18.00839212,19.19586288,27.74554947,31.64019596
828.813,18.04162255,18.84340669,27.7699126,31.6645591
828.912,18.03303199,19.20440634,28.45447861,32.34912511
829.012,18.02231345,19.26391217,28.36095117,32.25559767
829.112,18.04844519,19.16400435,28.16222546,32.05687196
829.212,18.02270453,19.05075382,28.19889318,32.09353968
829.313,18.06381146,18.96859831,28.03764645,31.93229294
829.412,18.06762327,19.13213349,28.26760544,32.16225194
829.513,17.99730391,19.04161204,28.29841931,32.19306581
829.611,17.98785539,19.06378682,27.31105221,31.20569871
829.712,18.03835686,19.36717365,28.16124354,32.05589004
829.876,18.05206141,19.21146622,29.24621328,33.14085977
829.913,17.99063075,19.08753678,27.74992995,31.64457645
830.012,17.97384568,19.15830357,27.47001256,31.36465906
830.113,18.01358439,19.21261648,28.35977202,32.25441852
830.212,18.06038084,19.23612245,28.99226729,32.88691379
830.313,18.06965042,19.21758613,29.30610159,33.20074808
830.411,18.01847277,18.99410682,28.3953886,32.2900351
830.512,18.01013443,19.26689821,28.12960701,32.02425351
830.613,17.98433001,19.53923357,28.29368495,32.18833145
830.711,18.0391277,19.14724711,28.55368681,32.44833331
830.812,18.04375821,19.16084501,29.28861316,33.18325965
830.912,18.03975567,19.44016609,29.26476352,33.15941002
831.013,18.02102857,19.44647795,28.4533973,32.3480438
831.111,18.0440958,19.21622217,28.17170627,32.06635277
831.213,18.03366894,18.95571805,28.29851112,32.19315762
831.313,18.04454396,19.24655128,28.67919828,32.57384477
831.412,18.08872848,19.50134186,29.44783135,33.34247785
831.512,18.06081437,19.37130875,28.67703709,32.57168359
831.612,18.07209103,19.25018547,27.41134732,31.30599382
831.713,18.12868976,19.16230358,28.62171331,32.5163598
831.813,18.10669574,19.22786342,29.02866294,32.92330944
831.911,18.09334319,19.43283917,27.95546993,31.85011643
832.012,18.07600161,19.49603654,27.69389254,31.58853904
832.116,18.11330203,19.36500999,28.13306802,32.02771452
832.211,18.12956396,19.39758633,28.73905957,32.63370607
832.313,18.09172206,19.28065717,28.55925054,32.45389704
832.412,18.10698811,18.97924808,27.9826723,31.8773188
832.512,18.10747209,19.39161199,28.63589487,32.53054137
832.611,18.13125942,19.43381154,28.98239384,32.87704033
832.712,18.0816535,19.01668573,28.76923063,32.66387713
832.813,18.07646859,19.02894591,28.26472597,32.15937247
832.912,18.05664798,19.18377344,27.63491199,31.52955849
833.011,18.07476302,19.3610082,27.85026035,31.74490685
833.112,18.08384573,19.23206697,28.83545749,32.73010399
833.213,18.02883102,19.03274525,28.17499235,32.06963885
833.312,18.04823822,19.21627591,27.30983077,31.20447727
833.412,18.06398801,19.23604752,28.29149217,32.18613867
833.513,18.0238569,19.13484662,27.73431342,31.62895992
833.613,18.00539305,19.17462623,27.58117396,31.47582046
833.712,18.00489459,19.26487719,28.97429936,32.86894586
833.813,18.0130278,19.34565218,29.38510485,33.27975135
833.912,17.98476052,19.24974956,28.45527631,32.3499228
834.012,17.97211139,18.83886676,27.71045459,31.60510109
834.111,17.98569009,18.85868856,28.2856002,32.1802467
834.212,17.96348798,19.42279816,28.92174206,32.81638856
834.313,17.95303938,19.34650678,28.30664555,32.20129204
834.412,17.9630664,18.96956141,28.09194578,31.98659228
834.512,17.96003102,19.12069352,28.46945791,32.3641044
834.613,17.95724561,19.15147461,28.45950251,32.35414901
834.712,17.96575849,19.13560902,28.40434138,32.29898788
834.813,17.94065304,19.06361798,28.50081243,32.39545892
834.913,17.94600382,19.20871769,28.26645254,32.16109904
835.013,17.9798716,19.3484048,28.78039739,32.67504389
835.112,17.90162234,19.06806367,29.13188412,33.02653062
835.212,17.8843991,18.98803549,27.05418804,30.94883454
835.377,17.94037372,19.27126231,27.3662116,31.2608581
835.412,17.94420762,19.22646042,29.22160079,33.11624729
835.513,17.91624569,19.10102894,28.70392975,32.59857625
835.611,17.8675486,19.12599506,27.9525716,31.8472181
835.712,17.86310172,19.1445172,27.28623735,31.18088385
835.813,17.8927677,19.34031568,28.37328874,32.26793523
835.912,17.86095715,19.34858041,29.43732177,33.33196827
836.012,17.85825276,18.83206287,28.00838557,31.90303207
836.113,17.88082835,19.22917605,28.97693238,32.87157888
836.213,17.85586783,19.33333198,29.38316495,33.27781144
836.311,17.81962188,18.78167423,27.76770672,31.66235322
836.412,17.86144063,18.8750734,27.95199921,31.84664571
836.513,17.86280948,18.91074303,28.55987184,32.45451833
836.612,17.83694095,19.35958369,28.75878294,32.65342944
836.712,17.84953085,19.48283143,28.72702597,32.62167247
836.812,17.81114049,18.86105941,27.67473782,31.56938432
836.913,17.84771074,19.06148251,27.44867159,31.34331809
837.012,17.8438316,19.43512485,29.71692662,33.61157312
837.112,17.81701528,19.149661,28.87958802,32.77423452
837.213,17.82918284,19.23538969,27.31285997,31.20750646
837.312,17.84072753,19.37413961,28.55618516,32.45083166
837.414,17.89016017,19.23620249,29.14839262,33.04303912
837.512,17.87612642,19.11543995,29.00586508,32.90051158
837.612,17.87918644,19.04594543,28.60835232,32.50299882
837.713,17.88440162,19.0333297,28.23577404,32.13042054
837.813,17.93456602,19.36435754,29.22110307,33.11574957
837.912,17.89579762,19.41474068,29.4507978,33.34544429
838.012,17.8913336,18.98272871,28.34520927,32.23985577
838.113,17.92269223,19.17916787,27.95385384,31.84850034
838.211,17.94181402,19.4572159,28.24735462,32.14200111
838.313,17.95546094,19.32838715,28.79742709,32.69207359
838.412,17.95528754,19.09690595,28.96744794,32.86209444
838.513,17.90471907,19.09061154,28.25491186,32.14955835
838.611,17.9179335,19.31698095,27.86471208,31.75935858
838.713,17.98085262,19.23218007,28.49650347,32.39114997
838.812,17.94171586,19.07313895,28.05315535,31.94780185
838.913,17.96297459,19.27497612,28.0385842,31.9332307
839.013,17.95057998,19.37092794,29.18806932,33.08271582
839.113,17.94258608,19.24299026,28.49743404,32.39208053
839.213,17.91279079,19.01516399,27.3343437,31.2289902
839.312,17.96107105,18.91895283,27.73228444,31.62693094
839.413,17.9308707,19.15624497,28.46933573,32.36398222
839.513,17.91448679,19.54152867,28.90979913,32.80444563
839.676,17.90516349,19.14046053,28.091445,31.9860915
839.711,17.92886095,18.70750383,27.91903456,31.81368106
839.813,17.9184422,19.13269425,28.75211668,32.64676317
839.912,17.90841226,19.03768276,28.52154375,32.41619025
840.012,17.92466579,18.86838302,28.09860937,31.99325587
840.112,17.90590209,19.07726152,28.55009229,32.44473879
840.213,17.93178601,19.16794269,28.45522062,32.34986711
840.312,17.93531735,19.2376351,28.40318308,32.29782958
840.413,17.89293688,18.97562286,27.98865705,31.88330355
840.512,17.85709967,18.99148673,26.96142791,30.8560744
840.613,17.94726126,19.33718376,28.18994429,32.08459079
840.712,17.92306668,19.17559323,30.1515248,34.0461713
840.812,17.94311231,19.02873776,28.7997661,32.6944126
840.913,17.93119619,19.18927827,27.77346994,31.66811644
841.012,17.94519111,19.24811513,28.79570231,32.69034881
841.113,17.93424432,19.17035235,29.4497907,33.3444372
841.212,17.92986455,19.14306729,29.4032998,33.2979463
841.313,17.95290095,19.00515813,28.96824288,32.86288938
841.412,17.94916744,19.15991702,29.01675754,32.91140404
841.513,17.94269087,19.40854856,28.71729364,32.61194013
841.612,17.96058633,18.96631703,28.16570195,32.06034845
841.713,18.01326732,18.96225559,28.77151601,32.66616251
841.812,17.99149864,19.54009538,29.25491832,33.14956482
841.913,17.99930568,19.61976434,28.6860992,32.58074569
842.012,18.00288847,19.26081039,28.43738272,32.33202922
842.113,17.99410002,18.96729204,28.65404357,32.54869006
842.212,18.03718208,19.21320285,28.8556976,32.7503441
842.312,18.04034815,19.50777986,29.43908089,33.33372739
842.413,18.02421536,19.3806144,28.91398985,32.80863634
842.513,18.04962597,19.38742004,27.72997417,31.62462067
842.613,18.06594755,19.31172976,28.72083537,32.61548187
842.712,18.06423672,19.12254166,29.22737426,33.12202076
842.813,18.02670543,19.13038628,27.96237791,31.85702441
842.913,18.08724053,19.34717372,28.02646725,31.92111375
843.013,18.11886686,19.30599921,28.7243212,32.6189677
843.112,18.10164621,19.32106072,29.62238194,33.51702844
843.213,18.06001182,19.30708562,28.77940608,32.67405258
843.313,18.06667208,18.9302018,27.3626503,31.25729679
843.413,18.07196394,19.23795673,28.02424037,31.91888687
843.513,18.05627302,19.39907999,28.97194717,32.86659367
843.613,18.03478384,19.01921197,28.72546128,32.62010778
843.713,18.03700444,18.97852207,28.36891345,32.26355995
843.876,18.00888084,19.13053662,27.83633642,31.73098292
843.925,18.00152085,19.28044181,27.66552412,31.56017062
844.012,18.04404968,19.15244056,28.16003798,32.05468448
844.113,17.98622338,19.09595148,28.21991554,32.11456204
844.211,18.01732137,19.37562366,28.24460908,32.13925558
844.313,18.00140325,19.3492646,29.21908484,33.11373134
844.412,17.96120137,18.97778985,28.47727671,32.37192321
844.513,17.97630183,18.92239718,27.64807651,31.54272301
844.612,17.95778453,19.1607874,29.00096545,32.89561195
844.713,17.9772443,19.28669692,29.42815372,33.32280022
844.812,17.9597071,19.24046484,28.68630607,32.58095257
844.912,17.95472382,18.90907876,28.11654942,32.01119592
845.012,17.94028311,18.7809325,28.53329604,32.42794254
845.112,17.94083023,19.19627861,29.04052996,32.93517646
845.213,17.93382405,19.22863058,28.51920864,32.41385514
845.311,17.93023672,19.07897208,28.33583864,32.23048514
845.413,17.94215947,19.31828379,28.79459243,32.68923893
845.512,17.93105693,19.31258803,28.59046926,32.48511576
845.613,17.93163773,19.16734634,28.06095863,31.95560513
845.711,17.88289723,19.11829335,28.00680446,31.90145096
845.812,17.89248104,19.19159324,28.47088231,32.36552881
845.912,17.92924775,19.2745988,29.62754269,33.52218919
846.076,17.91118318,19.09415571,29.82261841,33.71726491
846.113,17.87775184,19.1250309,27.87275387,31.76740037
846.213,17.90155715,19.30268939,27.68027787,31.57492437
846.312,17.90358651,19.22511384,29.38646228,33.28110878
846.412,17.90672812,19.15739318,29.13315931,33.02780581
846.513,17.88164843,19.19348061,28.52643523,32.42108173
846.612,17.88702587,19.20538691,28.48732543,32.38197193
846.713,17.87348173,19.26422934,28.6623815,32.55702799
846.812,17.85367668,19.24780379,28.55307594,32.44772244
846.913,17.86728249,18.84584742,28.08479909,31.97944559
847.012,17.87565115,19.17795511,28.73749834,32.63214483
847.112,17.83166073,19.67728724,29.16803208,33.06267857
847.212,17.8448981,19.14646065,28.20901317,32.10365967
847.313,17.86625368,18.81796362,28.28606877,32.18071526
847.413,17.86710285,18.96850239,28.80130401,32.69595051
847.513,17.85343517,19.32096233,28.71496697,32.60961347
847.613,17.83344899,19.49737031,28.46992983,32.36457633
847.712,17.83460443,19.23742831,28.29563239,32.19027889
847.813,17.8333454,19.20647244,27.70254558,31.59719208
847.911,17.87188539,19.25098652,28.86753296,32.76217946
848.012,17.83058648,19.06969595,29.3550395,33.249686
848.113,17.85175686,19.16861012,28.08608982,31.98073632
848.212,17.84480338,19.33334666,28.77867682,32.67332332
848.312,17.84849505,19.17860487,30.01168491,33.90633141
848.412,17.83263182,19.11423375,29.37048321,33.26512971
848.513,17.79878603,19.16810484,27.87224419,31.76689069
848.612,17.85402949,19.07259288,27.79007121,31.68471771
848.712,17.85430009,19.26742757,29.16767036,33.06231685
848.813,17.85191766,19.38893374,29.25489619,33.14954269
848.912,17.83410045,19.04571088,28.25428259,32.14892909
849.013,17.84273072,19.22371282,28.05112936,31.94577586
849.113,17.83024576,19.41885651,27.97289914,31.86754564
849.212,17.82288469,19.36081207,28.11027386,32.00492036
849.312,17.82687722,19.20783117,28.76923035,32.66387684
849.412,17.8375978,19.28637421,28.98319809,32.87784459
849.513,17.81342427,19.46930216,28.71510875,32.60975525
849.612,17.83240042,19.18935123,28.95947957,32.85412607
849.713,17.80188421,18.87270932,28.35248709,32.24713359
849.812,17.80726377,19.18016317,27.945342,31.8399885
849.912,17.81187534,19.40387176,29.05032348,32.94496998
850.012,17.79090831,19.22415327,28.62336051,32.51800701
850.113,17.78158455,19.08400223,27.60388869,31.49853519
850.213,17.79367764,19.01393444,27.85781259,31.75245909
850.312,17.77753511,19.02277567,28.5548153,32.4494618
850.412,17.7856634,19.36170115,28.87720766,32.77185415
850.512,17.7596819,19.30327353,28.23608991,32.13073641
850.613,17.77062776,19.00045522,28.12355095,32.01819744
850.712,17.74028204,19.25632369,28.79978789,32.69443439
850.813,17.71882056,19.18993904,28.17169734,32.06634384
850.911,17.71032511,18.96364591,27.44950136,31.34414786
851.012,17.74303644,19.13016655,28.24423812,32.13888462
851.113,17.72521521,19.19963131,29.08753378,32.98218028
851.212,17.73432807,19.24165289,28.99309663,32.88774313
851.312,17.68765232,19.14688959,28.2447057,32.1393522
851.413,17.67908918,19.16090984,27.39097506,31.28562156
851.577,17.69213154,19.30354547,28.21201724,32.10666374
851.612,17.73008794,19.22214014,29.94750669,33.84215319
851.712,17.7119314,19.17931351,29.24256058,33.13720708
851.813,17.70400248,19.28432237,28.47714408,32.37179057
851.912,17.67231287,19.25780109,29.03930119,32.93394769
852.013,17.72061319,19.08225718,28.97124942,32.86589592
852.113,17.69511546,19.09415722,28.74167769,32.63632419
852.212,17.6834435,19.18281488,28.6253207,32.5199672
852.313,17.69117569,19.38015849,28.9073105,32.801957
852.412,17.69764937,19.58372456,28.81706306,32.71170956
852.513,17.70758275,19.16174114,28.28982364,32.18447013
852.612,17.6962215,19.03778652,28.68275973,32.57740623
852.713,17.71724371,19.55338445,29.05380048,32.94844698
852.813,17.69254901,19.71658094,28.62219249,32.51683899
852.912,17.70872663,19.54927012,28.4414223,32.3360688
853.013,17.72697733,19.24197133,28.74681208,32.64145858
853.112,17.7335434,19.24441324,28.7427242,32.63737069
853.212,17.76275977,19.37642221,29.14272374,33.03737024
853.313,17.72796336,19.32595636,29.1413777,33.0360242
853.413,17.73658822,19.42112987,28.20178196,32.09642846
853.513,17.79395889,19.44196173,29.21390495,33.10855145
853.613,17.7658254,19.24061591,29.56070102,33.45534752
853.712,17.76251971,19.26719673,27.2675421,31.1621886
853.813,17.74719557,19.44820604,27.44228653,31.33693303
853.911,17.75277478,19.3074621,28.57352159,32.46816809
854.012,17.75964467,19.39328594,29.05578983,32.95043633
854.113,17.71774923,19.48003328,28.40355856,32.29820506
854.213,17.7141301,19.09825946,27.36604386,31.26069036
854.313,17.72713136,19.27318972,27.97422496,31.86887146
854.412,17.7013541,19.51561489,28.39167061,32.28631711
854.513,17.69795084,19.17920116,27.99109044,31.88573694
854.612,17.70405737,19.23729672,28.6617255,32.556372
854.712,17.69191781,19.39266337,28.80857826,32.70322476
854.812,17.70220339,19.3498405,27.9727466,31.8673931
854.913,17.68766098,19.10892268,28.18148136,32.07612786
855.011,17.67126516,19.07173919,28.17877958,32.07342608
855.112,17.65952043,19.43646235,27.94062239,31.83526889
855.213,17.68283585,19.46992062,28.84435908,32.73900558
855.312,17.64443315,19.15017163,28.61615717,32.51080367
855.412,17.62470901,19.10566425,27.86337715,31.75802365
855.513,17.64167459,19.17679379,28.80063557,32.69528207
855.612,17.6594472,19.25510663,29.32905874,33.22370524
855.712,17.66891449,19.40118704,28.8107876,32.7054341
855.876,17.66731794,19.33683652,28.29848075,32.19312725
855.913,17.62164306,19.11060101,28.44619416,32.34084066
856.012,17.63836425,19.37682085,28.64709716,32.54174366
856.113,17.63162578,19.43154572,27.83308751,31.72773401
856.213,17.65892069,19.1776677,27.86399843,31.75864493
856.313,17.63562317,19.40295694,29.32040961,33.2150561
856.412,17.62894658,19.46640174,29.43346665,33.32811314
856.511,17.61283462,19.37003368,28.17156016,32.06620666
856.613,17.62254249,19.32261603,28.16116069,32.05580719
856.712,17.59869469,19.24415373,28.73931995,32.63396645
856.813,17.65787167,19.40209174,29.39928021,33.29392671
856.913,17.66207152,19.34498998,30.03795591,33.93260241
857.012,17.6329848,19.21840444,28.87549494,32.77014144
857.113,17.63796136,19.34588096,28.0121869,31.9068334
857.212,17.64766939,19.17089457,28.78010973,32.67475622
857.312,17.6568093,19.03725782,28.51697787,32.41162437
857.413,17.64556559,19.3161692,28.08780184,31.98244834
857.513,17.62320733,19.50686766,28.30160367,32.19625017
857.612,17.68855334,19.43072071,28.54131751,32.43596401
857.712,17.67827581,19.35594237,28.6884264,32.58307289
857.813,17.64145482,19.07469984,28.3338547,32.2285012
857.914,17.64292128,19.09356273,28.57078917,32.46543567
858.012,17.65552582,19.58721217,28.89356949,32.78821599
858.113,17.67850328,19.42696562,28.34310174,32.23774823
858.213,17.67726844,19.1053871,28.31061604,32.20526254
858.312,17.66719534,19.11775867,28.86959657,32.76424307
858.413,17.65484837,19.09330017,28.5336999,32.4283464
858.512,17.67884272,19.31913607,28.35107623,32.24572273
858.612,17.6614705,19.27790976,28.73049355,32.62514005
858.713,17.64498538,19.2059072,28.53733784,32.43198434
858.813,17.67773378,19.28443772,28.90315556,32.79780205
858.912,17.64287234,19.15325746,28.89288406,32.78753056
859.013,17.65888875,19.21985058,27.53602302,31.43066952
859.112,17.65138792,19.29323563,28.36711698,32.26176348
859.212,17.68166042,19.1744923,29.83446417,33.72911066
859.313,17.66264625,19.1654179,29.32692618,33.22157268
859.412,17.61457384,19.21363749,28.09634954,31.99099604
859.512,17.60213437,19.065456,27.55560623,31.45025273
859.613,17.65176685,19.16451967,28.3190199,32.21366639
859.712,17.63159945,19.43203497,28.84256058,32.73720707
859.812,17.59943407,19.21536695,28.74290491,32.63755141
859.913,17.63429647,19.32075701,28.76718801,32.66183451
860.013,17.615015,19.36750706,28.43225776,32.32690425
860.112,17.62117179,19.12389968,28.10883478,32.00348127
860.213,17.63699475,19.06579059,28.59622247,32.49086896
860.313,17.63566197,19.20295571,28.83674103,32.73138752
860.413,17.6179044,19.34161581,28.54157333,32.43621983
860.513,17.63026982,19.18404015,29.0081364,32.9027829
860.613,17.60182555,18.88277647,28.78718957,32.68183607
860.713,17.61520157,18.98486986,27.9185785,31.81322499
860.812,17.59607701,19.12909396,28.74330406,32.63795055
860.913,17.63296614,19.20602124,28.86584643,32.76049293
861.011,17.63411644,19.23597186,27.85075413,31.74540063
861.113,17.58033241,19.15263086,27.86821389,31.76286038
861.213,17.60031765,19.05583805,28.11877867,32.01342517
